EventTimeDate,MentionSourceName,MentionIdentifier,Confidence,MentionDocTone
12/30/2016,econotimes.com,http://www.econotimes.com/Hyperledger-blockchain-project-ends-2016-with-8-new-members-468469,50,2.41286863270777
01/07/2017,coinspeaker.com,http://www.coinspeaker.com/2017/01/06/seam-ibm-form-cotton-blockchain-consortium-hyperledger-fabric/,50,0.641025641025643
01/07/2017,forbes.com,http://www.forbes.com/sites/rogeraitken/2017/01/07/ibms-blockchain-consortium-with-the-seam-deploys-hyperledger-for-cotton-trading/,100,1.50115473441109
01/09/2017,dreams-inn.com,http://dreams-inn.com/ibms-blockchain-consortium-with-the-seam-deploys-hyperledger-for-cotton-trading/,20,1.5063731170336
01/30/2017,yahoo.com,https://www.yahoo.com/news/hyperledger-adds-american-express-premier-member-133000486.html,50,3.11688311688312
01/27/2017,ibtimes.co.uk,http://www.ibtimes.co.uk/hyperledger-project-reflects-blockchain-politics-1603381,100,0.41797283176594
01/30/2017,prnewswire.com,http://www.prnewswire.com/news-releases/hyperledger-adds-american-express-as-premier-member-300398145.html,50,3.2258064516129
01/30/2017,bloomberg.com,https://www.bloomberg.com/news/articles/2017-01-30/amex-joins-jpmorgan-ibm-in-hyperledger-blockchain-effort,80,0
02/03/2017,diginomica.com,http://diginomica.com/2017/02/03/enterprise-blockchain-update-acronis-notary-goes-live-hyperledger-gains-enthusiasts/,60,1.49152542372881
02/02/2017,nasdaq.com,http://www.nasdaq.com/article/american-express-bets-big-on-the-blockchain-joins-hyperledger-project-cm742419,70,1.94300518134715
02/04/2016,associationsnow.com,http://associationsnow.com/2017/02/hyperledger-project-pushing-blockchain-forward/,40,0.73394495412844
02/21/2017,prnewswire.com,http://www.prnewswire.com/news-releases/hyperledger-gains-daimler-ag-as-premier-member-300410516.html,50,4.04312668463612
02/27/2017,ibtimes.co.uk,http://www.ibtimes.co.uk/monax-brings-ethereum-technology-hyperledger-project-1608813,50,7.63546798029556
02/28/2017,yahoo.com,https://www.yahoo.com/news/hyperledger-continues-strong-momentum-2017-11-members-133000263.html,30,4.0586245772266
02/28/2017,prnewswire.com,http://www.prnewswire.com/news-releases/hyperledger-continues-strong-momentum-in-2017-with-11-new-members-300414041.html,30,4.04949381327334
03/06/2017,cryptocoinsnews.com,https://www.cryptocoinsnews.com/maersk-ocean-line-partners-with-ibm-and-hyperledger-to-boost-supply-chain-efficiency/,50,2.10016155088853
02/27/2017,coindesk.com,http://www.coindesk.com/hyperledger-to-gain-first-ethereum-virtual-machine-with-monax-membership/,40,1.7718715393134
02/28/2017,econotimes.com,http://www.econotimes.com/Enterprise-blockchain-firm-Monax-joins-Hyperledger-Project-562578,100,4.62633451957295
02/28/2017,ibtimes.co.uk,http://www.ibtimes.co.uk/bank-england-china-merchants-bank-join-hyperledger-project-1609011,30,3.48258706467662
02/28/2017,fx-mm.com,http://www.fx-mm.com/55847/news/technology-news/hyperledger-project-11-new-members/,40,3.90946502057613
03/01/2017,cryptocoinsnews.com,https://www.cryptocoinsnews.com/bank-england-boston-fed-join-hyperledger-blockchain-project/,20,1.16959064327485
