EventTimeDate,MentionSourceName,MentionIdentifier,Confidence,MentionDocTone
07/15/2016,ibtimes.co.uk,http://www.ibtimes.co.uk/ethereums-vitalik-buterin-explains-how-state-channels-address-privacy-scalability-1566068,50,-0.90805902383655
07/15/2016,seekingalpha.com,http://seekingalpha.com/article/3988666-ethereums-smart-fantasy-world-dies-effect-banks,100,-2.20797720797721
01/14/2017,nasdaq.com,http://www.nasdaq.com/article/ethereum-classic-hard-forks-diffuses-difficulty-bomb-cm733563,100,-2.61538461538462
01/17/2017,dcebrief.com,https://dcebrief.com/interview-with-movie-producer-tony-caradonna-first-ethereum-financed-movie-the-pitts-circus-with-roi/,40,2.91153415453528
01/15/2017,nasdaq.com,http://www.nasdaq.com/article/ethereum-classic-hard-forks-diffuses-difficulty-bomb1-cm733690,100,-2.61538461538462
06/27/2016,coindesk.com,http://www.coindesk.com/miner-voting-points-to-success-of-ethereum-soft-fork-to-blacklist-the-dao/,100,-2.81923714759536
06/20/2016,coinspeaker.com,http://www.coinspeaker.com/2016/06/17/digital-currency-ethereum-plunged-least-50-million-hack/,40,-3.77358490566037
06/20/2016,housseniawriting.com,https://actualite.housseniawriting.com/technologie/2016/06/20/piratage-ethereum-thedao/16350/,100,-1.55815247634948
01/16/2017,newsbtc.com,http://www.newsbtc.com/2017/01/17/ethereum-price-technical-analysis-ethusd-bearish-signs-emerge/,100,-0.14836795252226
01/18/2017,coindesk.com,http://www.coindesk.com/ethereum-casper-proof-stake-rewrite-rules-blockchain/,80,-0.703125
06/20/2016,cantechletter.com,http://www.cantechletter.com/2016/06/ethereum-blockchain-protocol-real/,30,-1.17302052785924
06/20/2016,coindesk.com,http://www.coindesk.com/tim-draper-bitcoin-ethereum-buying/,100,0.9375
06/20/2016,coindesk.com,http://www.coindesk.com/ethereum-response-dao-kill/,100,0.13793103448276
06/20/2016,ibtimes.co.uk,http://www.ibtimes.co.uk/curious-tale-ethereum-how-hacker-stole-53m-digital-currency-could-legally-keep-it-1566524,50,-3.71075166508088
06/21/2016,ibtimes.com,http://www.ibtimes.com/winklevoss-twins-open-gemini-bitcoin-exchange-london-trade-ethereum-2384668,50,0.4746835443038
01/18/2017,newsbtc.com,http://www.newsbtc.com/2017/01/19/ethereum-price-technical-analysis-ethusd-resistance-turned-support/,50,0.90771558245083
01/21/2017,bitcoinmagazine.com,https://bitcoinmagazine.com/articles/ethereum-classic-community-navigates-a-distinct-path-to-the-future-1471620464/,100,-0.0525486074619002
01/21/2017,bitcoinmagazine.com,https://bitcoinmagazine.com/articles/rejecting-today-s-hard-fork-the-ethereum-classic-project-continues-on-the-original-chain-here-s-why-1469038808/,100,-1.20316259883122
06/14/2016,suntimes.com,http://national.suntimes.com/national-kwerky/7/72/3166242/the-uncanny-mind-that-built-ethereum,100,3.79746835443038
06/13/2016,backchannel.com,https://backchannel.com/the-uncanny-mind-that-built-ethereum-9b448dc9d14f,60,0.2389486260454
06/14/2016,ibtimes.co.uk,http://www.ibtimes.co.uk/microsoft-be-main-sponsor-ethereum-devcon2-shanghai-1565347,10,4.51807228915663
06/17/2016,computing.co.uk,http://www.computing.co.uk/ctg/news/2462011/doa-hacker-syphons-off-gbp30m-in-crypto-currency-ethereum,100,-3.60824742268041
06/18/2016,siliconangle.com,http://siliconangle.com/blog/2016/06/17/ethereum-dao-attacked-over-55-million-of-ether-cryptocurrency-stolen/,100,-3.59168241965974
06/17/2016,infiniteunknown.net,http://www.infiniteunknown.net/tag/ethereum/,100,-3.125
06/17/2016,businessinsider.com.au,http://www.businessinsider.com.au/what-is-ethereum-decentralised-digital-currency-hit-by-50-million-hack-the-dao-smart-contracts-hard-fork-2016-6,20,-2.57009345794393
06/17/2016,cointelegraph.com,http://cointelegraph.com/news/next-big-step-for-ethereum-and-lisk-getting-known-in-china,20,1.84162062615102
06/17/2016,businessinsider.in,http://www.businessinsider.in/A-3-minute-guide-to-Ethereum-the-crazy-digital-currency-that-was-just-rocked-by-a-50-million-hack/articleshow/52800743.cms,100,-2.86532951289398
06/17/2016,businessinsider.com,http://www.businessinsider.com/what-is-ethereum-decentralised-digital-currency-hit-by-50-million-hack-the-dao-smart-contracts-hard-fork-2016-6,100,-2.33100233100233
06/17/2016,marketwatch.com,http://www.marketwatch.com/story/digital-currency-ethereum-nose-dives-after-40-million-hack-2016-06-17,100,-3.25732899022801
06/17/2016,stocktranscript.com,http://www.stocktranscript.com/market-extra-digital-currency-ethereum-nose-dives-after-50-million-hack/91253/,100,-3.2448377581121
06/18/2016,vice.com,http://motherboard.vice.com/read/ethereum-might-betray-the-blockchain-to-recover-from-a-56m-hack-bitcoin-DAO,100,-3.0940594059406
06/17/2016,dailydot.com,http://www.dailydot.com/politics/ethereum-hack-response/,20,-4.17052826691381
06/17/2016,investmentwatchblog.com,http://investmentwatchblog.com/tag/ethereum/,100,-1.0204081632653
